id1,id2,classification,language1,language2,word_count1,word_count2,average_word_count,word_count_difference,sentence_count1,sentence_count2,average_sentence_count,sentence_count_difference
32657951,10440554,No,de,ro,69,50,59.5,19,4,2,3.0,2
32651842,49810191,No,fr,de,179,151,165.0,28,10,9,9.5,1
32651671,23111153,No,bg,el,143,487,315.0,344,6,5,5.5,1
32650657,40705584,No,ro,fr,137,157,147.0,20,6,5,5.5,1
32655178,26551917,No,es,es,169,169,169.0,0,6,7,6.5,1
32651830,34899487,No,ro,ro,131,121,126.0,10,5,3,4.0,2
32651951,9901973,No,ro,ro,148,195,171.5,47,8,3,5.5,5
32652960,45762348,No,ru,et,130,129,129.5,1,3,6,4.5,3
32652945,32759255,Yes,en,de,170,147,158.5,23,1,9,5.0,8
32658428,39381117,No,el,cs,160,169,164.5,9,2,8,5.0,6
32651862,39038211,No,es,es,161,149,155.0,12,1,3,2.0,2
32651875,50252734,No,ro,ro,168,180,174.0,12,10,9,9.5,1
32664426,26473522,No,es,it,169,24,96.5,145,6,2,4.0,4
32651593,48236186,No,fr,fr,165,162,163.5,3,8,5,6.5,3
32651624,45877692,No,fr,en,155,153,154.0,2,8,5,6.5,3
32652440,44941468,No,es,it,156,164,160.0,8,7,8,7.5,1
32653780,15747112,Yes,ro,ro,158,112,135.0,46,4,2,3.0,2
32652868,1951897,No,es,ro,33,52,42.5,19,2,3,2.5,1
32657526,26895915,No,nl,nl,56,42,49.0,14,4,4,4.0,0
32657403,26903882,No,nl,nl,56,42,49.0,14,4,4,4.0,0
32657044,32657768,Yes,nl,nl,56,56,56.0,0,4,4,4.0,0
32657822,32657728,Yes,nl,nl,56,56,56.0,0,4,4,4.0,0
32657727,26904788,No,nl,nl,56,42,49.0,14,4,4,4.0,0
32657767,32657526,Yes,nl,nl,56,56,56.0,0,4,4,4.0,0
32656601,14186876,No,da,ro,63,98,80.5,35,3,2,2.5,1
32657043,35261869,No,nl,pl,49,138,93.5,89,5,11,8.0,6
32651989,31330868,No,ro,ro,175,160,167.5,15,14,7,10.5,7
32650796,10613148,No,ro,ro,134,129,131.5,5,3,3,3.0,0
32651863,35477299,Yes,es,pt,177,170,173.5,7,5,7,6.0,2
32650802,31315749,No,ro,it,133,118,125.5,15,4,4,4.0,0
32707554,24490558,No,it,hr,140,41,90.5,99,6,1,3.5,5
32652910,32499980,Yes,el,el,145,138,141.5,7,4,2,3.0,2
32651469,31805635,Yes,ro,ro,141,294,217.5,153,6,9,7.5,3
32659165,49861051,No,el,es,159,174,166.5,15,2,3,2.5,1
32657310,32773067,Yes,de,ru,54,95,74.5,41,4,7,5.5,3
32651625,46566059,No,fr,it,148,121,134.5,27,7,4,5.5,3
32657223,35218262,No,de,de,144,120,132.0,24,10,6,8.0,4
32651871,22014973,No,pt,it,142,103,122.5,39,6,5,5.5,1
32673513,22572727,Yes,ro,ro,43,75,59.0,32,3,3,3.0,0
32655468,35858208,No,it,it,166,156,161.0,10,7,7,7.0,0
32651959,28181865,No,nl,fr,135,120,127.5,15,4,2,3.0,2
32651870,46812255,No,pt,pt,183,178,180.5,5,8,7,7.5,1
32652443,40948463,No,es,hr,169,159,164.0,10,4,8,6.0,4
32660155,31027893,Yes,el,fr,146,167,156.5,21,4,7,5.5,3
32657401,35931399,No,nl,de,27,118,72.5,91,3,7,5.0,4
32651831,36937981,Yes,pt,pt,146,148,147.0,2,3,7,5.0,4
32652116,37585582,No,pt,it,181,162,171.5,19,7,5,6.0,2
32650661,48511916,No,ro,hr,154,84,119.0,70,12,9,10.5,3
32652446,43372998,No,pt,pt,163,179,171.0,16,10,1,5.5,9
32652871,46278503,No,es,fr,153,155,154.0,2,6,8,7.0,2
32657726,22276038,No,nl,nl,43,39,41.0,4,3,3,3.0,0
32657766,22117883,No,nl,nl,44,468,256.0,424,4,29,16.5,25
32652137,30314876,Yes,el,el,149,141,145.0,8,5,1,3.0,4
32650777,38415914,No,pl,hr,127,137,132.0,10,5,6,5.5,1
32653713,36347957,No,ru,hr,129,171,150.0,42,8,4,6.0,4
32652874,32947482,No,pt,pt,189,189,189.0,0,2,6,4.0,4
32653718,32638567,Yes,pt,pt,173,167,170.0,6,6,7,6.5,1
32653710,33340589,No,es,bg,37,148,92.5,111,2,6,4.0,4
32655122,32663953,Yes,ru,hr,113,155,134.0,42,6,10,8.0,4
32653709,36755816,No,es,es,178,175,176.5,3,7,3,5.0,4
32662511,37334196,No,bg,bg,135,150,142.5,15,1,3,2.0,2
32655306,10652752,Yes,ro,ro,133,56,94.5,77,7,3,5.0,4
32652834,38688382,No,ro,bg,159,131,145.0,28,6,6,6.0,0
32650821,39538515,No,sk,pl,166,140,153.0,26,9,10,9.5,1
32652836,25291731,No,pt,pt,154,473,313.5,319,8,14,11.0,6
32657368,28550784,No,sk,es,139,168,153.5,29,11,6,8.5,5
32982681,34015288,No,pl,ro,139,149,144.0,10,4,5,4.5,1
32651935,41615733,No,hu,pt,148,173,160.5,25,12,8,10.0,4
32651644,41349359,No,hr,ru,150,141,145.5,9,9,6,7.5,3
32650776,24245766,No,ro,ro,183,108,145.5,75,8,3,5.5,5
32653701,27591939,No,es,es,165,172,168.5,7,8,4,6.0,4
32652618,44287765,No,fr,bg,175,161,168.0,14,6,4,5.0,2
32651261,10625476,Yes,ro,ro,34,100,67.0,66,2,7,4.5,5
32650694,30867195,No,fr,fr,172,166,169.0,6,8,7,7.5,1
32650780,37023070,No,ro,ro,140,133,136.5,7,6,4,5.0,2
32651605,41876021,No,ru,ru,116,90,103.0,26,4,1,2.5,3
32651171,39962416,No,ro,es,80,176,128.0,96,4,6,5.0,2
32651843,46879280,Yes,fr,fr,175,165,170.0,10,8,8,8.0,0
32652565,32556031,Yes,da,fr,77,168,122.5,91,5,7,6.0,2
32651500,24851189,No,da,ro,145,56,100.5,89,5,3,4.0,2
32709277,21459655,No,it,it,137,91,114.0,46,8,4,6.0,4
32651626,36638226,No,ru,ru,137,154,145.5,17,8,6,7.0,2
32661343,28754324,No,fr,fr,168,168,168.0,0,5,5,5.0,0
32654802,32671809,Yes,el,mk,146,147,146.5,1,13,9,11.0,4
32652835,46791910,No,pt,pt,173,160,166.5,13,9,5,7.0,4
32651983,27257167,Yes,ro,ro,178,154,166.0,24,7,5,6.0,2
32652496,33539761,Yes,ro,ro,155,148,151.5,7,12,5,8.5,7
32653696,32479624,No,ru,ru,142,93,117.5,49,6,7,6.5,1
32655461,37426333,No,el,el,104,155,129.5,51,3,10,6.5,7
32652705,14577783,Yes,ro,de,19,22,20.5,3,2,2,2.0,0
32650660,25724406,No,ro,ro,62,62,62.0,0,2,2,2.0,0
32651898,45201446,No,ru,ru,130,95,112.5,35,11,2,6.5,9
32651561,32572909,Yes,sk,pt,134,290,212.0,156,5,5,5.0,0
32649732,34119341,No,ru,ru,113,103,108.0,10,3,3,3.0,0
32671282,49413740,No,ru,ru,138,135,136.5,3,15,14,14.5,1
32651880,45824659,No,fr,fr,146,166,156.0,20,6,3,4.5,3
32661349,48057830,No,en,de,175,131,153.0,44,3,7,5.0,4
32653006,39554895,No,cs,hu,161,145,153.0,16,11,6,8.5,5
32650672,46102100,No,hr,bg,148,129,138.5,19,5,6,5.5,1
32654485,43385656,No,hu,en,123,165,144.0,42,4,3,3.5,1
32659486,32267458,No,fr,it,146,49,97.5,97,3,4,3.5,1
32652336,32499028,Yes,ro,ru,139,143,141.0,4,5,9,7.0,4
32653671,22925948,No,pt,pt,156,302,229.0,146,5,11,8.0,6
32651988,33870482,No,it,it,52,52,52.0,0,2,2,2.0,0
32651556,26932309,No,it,it,152,156,154.0,4,7,9,8.0,2
32651678,28094378,No,ro,it,50,159,104.5,109,2,6,4.0,4
32651569,16572562,No,fr,ro,158,40,99.0,118,9,2,5.5,7
32650825,43516570,No,ro,fr,165,147,156.0,18,8,8,8.0,0
32652134,32655452,Yes,ru,ru,41,61,51.0,20,2,3,2.5,1
32653700,33386725,No,es,el,177,141,159.0,36,6,2,4.0,4
32671684,31746909,No,pt,pt,159,95,127.0,64,7,6,6.5,1
32652908,37430662,No,ro,ro,166,163,164.5,3,8,8,8.0,0
32658432,30930788,No,el,ro,135,767,451.0,632,6,42,24.0,36
32652127,32640970,Yes,hu,hu,92,121,106.5,29,8,5,6.5,3
32650682,32443487,Yes,hr,hr,149,149,149.0,0,9,5,7.0,4
32664746,33097881,No,nl,fr,30,155,92.5,125,1,5,3.0,4
32655466,32788638,No,it,it,162,176,169.0,14,8,6,7.0,2
32655261,25992867,No,fr,pt,176,341,258.5,165,9,13,11.0,4
32657616,32721519,Yes,en,pl,14,137,75.5,123,1,13,7.0,12
32654801,47129227,No,en,en,164,166,165.0,2,7,4,5.5,3
32651987,10996159,No,sk,ro,157,54,105.5,103,13,3,8.0,10
32651648,43365599,No,fr,it,144,149,146.5,5,9,6,7.5,3
32658106,31381886,Yes,fr,fr,170,165,167.5,5,9,5,7.0,4
32651885,33710935,No,it,it,164,94,129.0,70,7,4,5.5,3
32655194,41180266,Yes,hr,ro,147,56,101.5,91,8,2,5.0,6
32651891,32538145,Yes,it,it,162,167,164.5,5,4,6,5.0,2
32651893,29118888,No,ru,el,129,137,133.0,8,12,4,8.0,8
32651883,27337652,No,ca,es,164,174,169.0,10,7,5,6.0,2
32652612,32607477,No,ro,hr,162,91,126.5,71,4,11,7.5,7
32652855,31169527,No,en,ca,166,184,175.0,18,4,3,3.5,1
32652889,49446677,No,el,ar,159,170,164.5,11,4,5,4.5,1
32657821,31106018,No,nl,da,47,155,101.0,108,3,9,6.0,6
40857319,28417569,Yes,en,en,169,167,168.0,2,7,4,5.5,3
32651557,37784271,No,fr,fr,161,155,158.0,6,5,3,4.0,2
32652168,41956082,No,fr,fr,166,158,162.0,8,10,9,9.5,1
32655040,41333416,No,en,de,178,147,162.5,31,5,6,5.5,1
32658060,34577539,No,en,fr,94,163,128.5,69,2,8,5.0,6
32653672,36760407,No,hr,hu,166,141,153.5,25,11,8,9.5,3
32650754,32717108,Yes,en,en,192,199,195.5,7,12,9,10.5,3
32651522,26219617,Yes,en,de,165,121,143.0,44,6,6,6.0,0
32651560,34934198,Yes,fr,cs,188,141,164.5,47,6,6,6.0,0
32652148,35263174,Yes,en,hu,194,128,161.0,66,6,11,8.5,5
32652208,32758640,Yes,pl,mk,133,158,145.5,25,8,5,6.5,3
32655464,31337892,No,it,pt,132,140,136.0,8,5,6,5.5,1
32657820,37077213,No,nl,el,47,145,96.0,98,3,5,4.0,2
32652147,32112397,No,en,en,175,175,175.0,0,5,5,5.0,0
32650798,32480823,Yes,ro,ro,125,36,80.5,89,7,2,4.5,5
32644459,32610229,No,ro,ro,163,176,169.5,13,6,5,5.5,1
40857318,32695350,Yes,en,en,176,125,150.5,51,5,3,4.0,2
32766861,39670998,No,es,es,175,163,169.0,12,6,5,5.5,1
32657941,33930189,No,de,de,77,82,79.5,5,7,3,5.0,4
32652131,23070559,No,el,hr,147,99,123.0,48,4,2,3.0,2
32652535,18880472,No,it,ro,161,103,132.0,58,3,4,3.5,1
32659167,24666296,No,el,el,91,59,75.0,32,2,3,2.5,1
32654951,45431651,No,hr,cs,166,116,141.0,50,9,7,8.0,2
32651629,47869196,No,hr,hr,135,148,141.5,13,10,9,9.5,1
32650745,32657523,Yes,de,de,127,60,93.5,67,7,3,5.0,4
32651855,37013405,No,es,hu,165,94,129.5,71,8,3,5.5,5
32651580,45508386,No,it,pt,171,147,159.0,24,5,4,4.5,1
32650730,32649502,Yes,pl,hr,131,172,151.5,41,8,1,4.5,7
32673262,38348372,Yes,ro,sk,153,137,145.0,16,8,7,7.5,1
32652151,10643831,Yes,el,ro,141,56,98.5,85,2,4,3.0,2
32651516,32699806,Yes,de,sk,132,142,137.0,10,4,7,5.5,3
32662073,32770071,Yes,it,el,166,132,149.0,34,3,6,4.5,3
32650801,38067134,No,it,it,153,102,127.5,51,8,6,7.0,2
32651531,32969689,No,pl,ro,142,138,140.0,4,5,8,6.5,3
32651540,32652638,Yes,it,it,157,153,155.0,4,11,10,10.5,1
32652511,32593092,No,fr,pt,20,109,64.5,89,1,8,4.5,7
32652156,32649563,Yes,it,it,87,87,87.0,0,4,4,4.0,0
32660154,32711459,Yes,el,el,162,164,163.0,2,2,7,4.5,5
32652433,32652157,Yes,it,it,160,156,158.0,4,6,6,6.0,0
32652864,33251492,Yes,it,it,155,161,158.0,6,5,7,6.0,2
32653689,32654466,Yes,it,it,157,156,156.5,1,8,7,7.5,1
32645477,29564443,No,hu,pt,148,176,162.0,28,5,6,5.5,1
32651507,44421256,No,pl,it,133,90,111.5,43,9,4,6.5,5
32651588,43810586,No,ro,ro,158,166,162.0,8,13,7,10.0,6
32652201,35415734,Yes,hu,hu,122,117,119.5,5,6,5,5.5,1
32650714,47467343,No,de,ca,27,140,83.5,113,3,15,9.0,12
32652492,48196763,No,ro,el,185,153,169.0,32,7,3,5.0,4
32652615,32658115,Yes,hu,el,126,146,136.0,20,5,3,4.0,2
32654333,35300360,No,ru,pt,149,166,157.5,17,10,7,8.5,3
32663994,35414380,No,ro,ro,157,135,146.0,22,12,7,9.5,5
32655722,43980440,No,ru,ru,111,143,127.0,32,5,8,6.5,3
32652972,22086051,No,fr,ro,165,100,132.5,65,10,5,7.5,5
32656884,26302412,No,de,ro,31,129,80.0,98,2,8,5.0,6
33130091,42589982,No,el,nl,129,142,135.5,13,2,7,4.5,5
32698772,28631752,No,fr,pt,164,292,228.0,128,5,12,8.5,7
32652170,42401660,No,ru,ru,52,52,52.0,0,2,2,2.0,0
32655018,32598488,Yes,sk,sk,145,143,144.0,2,9,7,8.0,2
32660928,49774803,No,de,de,121,132,126.5,11,10,8,9.0,2
32654873,34277125,No,de,de,124,130,127.0,6,9,9,9.0,0
32652598,31540043,Yes,ro,ro,161,171,166.0,10,5,5,5.0,0
32652997,37911562,No,es,ro,144,141,142.5,3,5,9,7.0,4
33260985,37023491,No,de,de,130,143,136.5,13,7,7,7.0,0
32651470,30981535,Yes,en,en,173,170,171.5,3,8,10,9.0,2
32654268,33298518,No,bg,bg,166,126,146.0,40,7,4,5.5,3
32656523,32597102,Yes,ro,sk,153,138,145.5,15,2,10,6.0,8
32651181,36897748,No,ro,it,74,164,119.0,90,3,8,5.5,5
32651647,19942225,No,ro,ro,80,92,86.0,12,4,3,3.5,1
32651249,34211715,No,ro,ro,91,162,126.5,71,2,6,4.0,4
32653776,31088750,Yes,fr,fr,167,167,167.0,0,7,13,10.0,6
32651667,40673089,No,de,de,143,137,140.0,6,7,11,9.0,4
32651627,32650651,Yes,hr,hr,152,144,148.0,8,13,9,11.0,4
32653737,41949205,No,el,el,150,158,154.0,8,3,4,3.5,1
32656424,36319218,Yes,de,it,139,157,148.0,18,8,6,7.0,2
32650708,32648275,Yes,ro,ro,157,157,157.0,0,3,3,3.0,0
32649903,41667626,No,ru,ru,90,85,87.5,5,3,3,3.0,0
32652245,26652352,No,ro,ro,150,104,127.0,46,2,3,2.5,1
32651915,22021704,No,de,de,80,7,43.5,73,9,1,5.0,8
33201399,31047155,No,fr,it,183,159,171.0,24,10,5,7.5,5
32652347,41225400,No,el,el,153,104,128.5,49,2,2,2.0,0
32650681,27913791,No,el,el,153,138,145.5,15,2,4,3.0,2
32654275,31375542,No,it,it,154,146,150.0,8,10,6,8.0,4
32709295,32755169,Yes,es,es,163,165,164.0,2,9,6,7.5,3
32654804,32528704,Yes,ro,ru,141,126,133.5,15,4,5,4.5,1
32652680,32515485,Yes,ro,ro,75,144,109.5,69,2,3,2.5,1
32651595,28479875,No,ro,es,153,150,151.5,3,8,5,6.5,3
32654532,32660599,Yes,hr,hr,172,93,132.5,79,5,6,5.5,1
32656393,36621079,No,de,de,155,139,147.0,16,9,6,7.5,3
32651993,12211399,No,ro,ro,153,99,126.0,54,7,4,5.5,3
32658164,32815686,Yes,en,sk,179,131,155.0,48,12,6,9.0,6
32651867,37557075,No,de,el,137,139,138.0,2,11,4,7.5,7
32651970,27614186,No,ro,pt,146,167,156.5,21,5,8,6.5,3
32651476,32681381,Yes,da,it,28,164,96.0,136,3,7,5.0,4
32652149,28549723,No,en,ro,170,164,167.0,6,10,5,7.5,5
32652633,32032719,No,sk,cs,141,129,135.0,12,7,9,8.0,2
32654587,49033725,No,ru,ar,122,162,142.0,40,5,3,4.0,2
32653725,30901352,Yes,hr,ro,159,165,162.0,6,10,5,7.5,5
32653726,33183674,No,hr,hr,159,141,150.0,18,7,8,7.5,1
32653728,21784514,No,hr,it,149,72,110.5,77,6,3,4.5,3
32662140,41483005,No,ru,ru,74,129,101.5,55,6,8,7.0,2
32649731,29579842,No,ru,ru,108,97,102.5,11,3,3,3.0,0
32657636,22275963,No,nl,nl,33,56,44.5,23,2,3,2.5,1
32661090,38162881,No,ro,ro,163,155,159.0,8,6,7,6.5,1
32770057,32764208,No,it,it,167,157,162.0,10,6,5,5.5,1
32651946,32601567,Yes,el,el,144,148,146.0,4,5,2,3.5,3
32651916,32707814,No,bg,bg,85,151,118.0,66,9,7,8.0,2
40857223,35442952,Yes,en,en,142,171,156.5,29,6,3,4.5,3
33261123,22383561,No,de,pt,142,1712,927.0,1570,8,96,52.0,88
32650785,28067641,No,ro,ro,149,140,144.5,9,5,9,7.0,4
32650788,32652209,Yes,ro,ro,143,143,143.0,0,6,5,5.5,1
32655180,41370891,No,hr,ru,149,81,115.0,68,8,7,7.5,1
32652850,32800693,Yes,hu,de,100,152,126.0,52,8,7,7.5,1
32655039,32060164,Yes,ro,hr,153,148,150.5,5,8,9,8.5,1
32654871,31496347,Yes,es,ro,166,154,160.0,12,4,4,4.0,0
32913906,31496347,Yes,es,ro,166,154,160.0,12,4,4,4.0,0
32652225,26267113,No,el,pt,146,359,252.5,213,6,11,8.5,5
32662378,45254272,No,it,fr,147,156,151.5,9,3,8,5.5,5
32654386,28769754,No,ru,ru,145,145,145.0,0,11,8,9.5,3
32671472,25933021,Yes,sk,hu,150,121,135.5,29,8,5,6.5,3
40857239,42146623,No,ru,ru,148,135,141.5,13,7,9,8.0,2
32651200,32675553,Yes,ro,ro,162,97,129.5,65,3,7,5.0,4
32654481,49417980,No,el,el,148,155,151.5,7,5,1,3.0,4
32650828,49173017,No,ru,ro,120,83,101.5,37,7,3,5.0,4
32651905,37125773,No,hr,it,160,159,159.5,1,12,5,8.5,7
32651526,17631105,No,ro,ro,185,75,130.0,110,13,3,8.0,10
32650819,32513394,Yes,et,et,126,92,109.0,34,9,6,7.5,3
32687437,42078932,No,it,es,165,172,168.5,7,7,6,6.5,1
40857428,28588434,No,ru,ru,113,89,101.0,24,5,3,4.0,2
32651876,16693523,No,ro,ro,151,98,124.5,53,8,5,6.5,3
32663627,40764451,No,bg,bg,118,142,130.0,24,1,1,1.0,0
32630457,32649477,No,ru,ru,122,122,122.0,0,4,4,4.0,0
33092071,33088106,No,ru,ru,142,142,142.0,0,5,5,5.0,0
32651892,43363523,No,ru,ru,154,142,148.0,12,7,4,5.5,3
32652454,28241519,No,hr,it,151,156,153.5,5,7,4,5.5,3
32653146,13229352,No,ro,ro,56,44,50.0,12,4,3,3.5,1
32651874,31109000,No,ro,ro,125,161,143.0,36,4,4,4.0,0
32651945,39464682,No,ro,bg,126,128,127.0,2,5,6,5.5,1
32651657,32560524,No,bg,bg,13,13,13.0,0,2,2,2.0,0
32651433,32567005,Yes,bg,bg,144,140,142.0,4,10,11,10.5,1
32652328,43283594,No,tr,hr,103,148,125.5,45,8,9,8.5,1
32650709,48929354,No,en,de,157,135,146.0,22,9,6,7.5,3
32652524,32798167,Yes,cs,hr,149,153,151.0,4,8,11,9.5,3
32660147,49600214,No,el,el,153,150,151.5,3,3,5,4.0,2
32654566,40621691,No,ru,ru,132,154,143.0,22,9,6,7.5,3
32628169,32611312,Yes,bg,en,147,171,159.0,24,7,4,5.5,3
32655508,37504496,No,ru,ru,143,123,133.0,20,15,6,10.5,9
32657192,32750143,No,ru,ru,117,120,118.5,3,4,6,5.0,2
32658789,38907123,No,hr,hr,165,174,169.5,9,7,8,7.5,1
32668102,36676646,No,da,fr,67,151,109.0,84,6,6,6.0,0
40857427,44642633,No,ru,ru,129,124,126.5,5,5,7,6.0,2
32770058,34584037,No,it,it,3,3,3.0,0,1,1,1.0,0
40857353,32182719,No,fr,fr,155,184,169.5,29,10,13,11.5,3
32652009,31218042,No,ro,de,267,141,204.0,126,12,6,9.0,6
32665981,43085822,No,fr,es,185,152,168.5,33,8,3,5.5,5
32653712,38779179,No,ru,ru,97,143,120.0,46,6,5,5.5,1
32652878,21288607,No,ro,de,139,17,78.0,122,3,3,3.0,0
32657270,32742311,Yes,ro,sk,143,136,139.5,7,9,9,9.0,0
32652474,1236443,No,ro,ro,152,61,106.5,91,3,1,2.0,2
32654470,23754213,No,fr,fr,49,18,33.5,31,2,2,2.0,0
32654194,32661692,Yes,el,el,137,142,139.5,5,4,1,2.5,3
32667295,32662245,Yes,el,el,144,142,143.0,2,5,2,3.5,3
32653882,40855013,Yes,bg,bg,106,97,101.5,9,7,6,6.5,1
32651963,33136901,No,ro,ro,150,168,159.0,18,10,9,9.5,1
32650818,39344340,Yes,ro,ro,150,147,148.5,3,6,7,6.5,1
32652495,26690822,No,ro,ro,145,162,153.5,17,8,12,10.0,4
32652882,40739691,Yes,hr,hr,173,143,158.0,30,7,8,7.5,1
32654159,32665930,Yes,hr,ro,154,156,155.0,2,15,7,11.0,8
32644413,46679403,No,bg,pt,149,153,151.0,4,7,3,5.0,4
32654251,44398224,No,de,de,81,146,113.5,65,3,9,6.0,6
32651495,42124325,No,ro,ro,110,151,130.5,41,1,2,1.5,1
32652265,35510399,No,ru,ru,135,98,116.5,37,10,8,9.0,2
32673261,32667747,Yes,ro,ro,157,57,107.0,100,8,3,5.5,5
32652240,27291745,No,pt,pt,166,177,171.5,11,10,8,9.0,2
32658021,32654481,No,el,el,134,148,141.0,14,5,5,5.0,0
32657940,43215821,No,de,de,65,102,83.5,37,5,8,6.5,3
32651994,32648507,Yes,it,it,153,153,153.0,0,8,8,8.0,0
32652249,32650804,Yes,it,it,156,151,153.5,5,11,11,11.0,0
32651835,34203009,No,ro,it,158,143,150.5,15,8,5,6.5,3
32651529,39636710,No,ro,hr,160,160,160.0,0,4,9,6.5,5
32651220,32649845,Yes,hu,ro,78,169,123.5,91,2,6,4.0,4
32652153,49227488,No,ro,ru,152,138,145.0,14,6,7,6.5,1
32652214,46420908,Yes,hu,hu,114,46,80.0,68,6,5,5.5,1
32650771,8576563,No,ro,ro,150,56,103.0,94,7,4,5.5,3
32652493,28636800,No,fr,pt,185,158,171.5,27,7,5,6.0,2
32652435,31285761,No,et,ro,119,148,133.5,29,5,10,7.5,5
32652475,32655206,Yes,it,el,87,124,105.5,37,4,3,3.5,1
32660929,48523175,No,el,el,165,139,152.0,26,3,11,7.0,8
32653872,44963863,No,el,hr,151,97,124.0,54,1,8,4.5,7
32653551,47857811,No,ro,ro,29,83,56.0,54,2,2,2.0,0
32655333,47808995,No,it,es,155,171,163.0,16,7,5,6.0,2
32656408,49770811,No,ru,ru,132,86,109.0,46,5,5,5.0,0
32658470,40546161,No,ru,hr,121,136,128.5,15,3,4,3.5,1
32657679,32590904,Yes,de,hu,28,129,78.5,101,2,2,2.0,0
32653761,32651808,Yes,it,it,160,160,160.0,0,6,6,6.0,0
32652312,44402164,Yes,fr,fr,176,171,173.5,5,5,5,5.0,0
32653760,32649527,Yes,it,it,155,161,158.0,6,5,6,5.5,1
32654169,32650413,Yes,it,it,157,156,156.5,1,8,8,8.0,0
32654489,32668285,Yes,it,it,152,148,150.0,4,6,6,6.0,0
32654826,32654221,Yes,it,it,164,164,164.0,0,8,8,8.0,0
32651928,46811725,No,ro,ro,75,77,76.0,2,5,3,4.0,2
32652218,44634349,No,hu,el,124,126,125.0,2,4,4,4.0,0
32653889,38633655,No,hr,hr,155,167,161.0,12,6,3,4.5,3
32655490,38888795,No,it,it,100,139,119.5,39,7,9,8.0,2
32654155,32701228,Yes,ru,ru,131,139,135.0,8,4,5,4.5,1
32654478,32659396,Yes,hr,hr,134,133,133.5,1,6,6,6.0,0
32655527,32646527,Yes,ro,ro,148,148,148.0,0,8,8,8.0,0
32651598,17372152,Yes,ro,ro,165,577,371.0,412,8,33,20.5,25
32651957,27621226,No,ro,ro,165,146,155.5,19,5,6,5.5,1
32653731,42023663,No,hr,fr,146,194,170.0,48,7,12,9.5,5
32652223,32742115,Yes,en,ru,163,110,136.5,53,7,8,7.5,1
32660252,41293155,No,it,it,151,92,121.5,59,8,5,6.5,3
32654526,32656533,Yes,it,it,147,147,147.0,0,8,8,8.0,0
32654615,41231708,No,it,it,152,148,150.0,4,8,10,9.0,2
32653767,32660252,Yes,it,it,147,151,149.0,4,8,8,8.0,0
32654219,32654615,Yes,it,it,147,152,149.5,5,8,8,8.0,0
32654171,32658821,Yes,it,it,151,151,151.0,0,8,8,8.0,0
32654866,44037780,No,it,pt,149,192,170.5,43,4,4,4.0,0
32663902,32655623,Yes,it,it,152,151,151.5,1,8,8,8.0,0
32655104,32731264,No,en,en,23,23,23.0,0,1,1,1.0,0
32655145,32657267,Yes,it,it,147,151,149.0,4,8,8,8.0,0
32656533,32653767,Yes,it,it,147,147,147.0,0,8,8,8.0,0
32658297,41294171,No,it,it,147,96,121.5,51,8,5,6.5,3
32658481,32654219,Yes,it,it,151,147,149.0,4,8,8,8.0,0
32654474,35964668,No,ru,ru,150,146,148.0,4,8,15,11.5,7
32652222,48492870,No,en,en,158,176,167.0,18,2,6,4.0,4
32651180,38352551,No,ro,cs,60,151,105.5,91,4,9,6.5,5
32651973,32801827,Yes,ro,fr,166,180,173.0,14,13,7,10.0,6
32656427,47726967,Yes,hr,mk,147,157,152.0,10,9,8,8.5,1
32653823,23796519,No,es,es,161,41,101.0,120,5,2,3.5,3
32655489,32748443,Yes,it,it,155,152,153.5,3,9,10,9.5,1
32626366,36914214,No,ro,ro,389,159,274.0,230,21,7,14.0,14
32653729,22414003,No,hr,hr,148,36,92.0,112,10,2,6.0,8
32651602,48782313,No,ro,ro,122,124,123.0,2,3,6,4.5,3
32654160,32770103,No,hr,fr,160,155,157.5,5,11,5,8.0,6
32655587,17300464,Yes,ro,ro,162,95,128.5,67,8,4,6.0,4
32655219,33179555,Yes,hu,hu,87,129,108.0,42,6,6,6.0,0
32651967,36630577,No,ro,de,141,123,132.0,18,4,7,5.5,3
32651986,12266029,No,ro,ro,136,148,142.0,12,2,2,2.0,0
32657939,5660994,No,de,ro,74,56,65.0,18,5,4,4.5,1
32753164,48608445,No,bg,hr,149,152,150.5,3,11,4,7.5,7
32658128,43804679,No,bg,ru,149,145,147.0,4,11,11,11.0,0
32652228,49509254,No,ro,ro,134,132,133.0,2,6,4,5.0,2
32654562,33607454,No,de,de,139,125,132.0,14,11,7,9.0,4
40857426,34672521,No,ru,fr,106,167,136.5,61,7,11,9.0,4
32652602,18640982,No,ro,ro,134,138,136.0,4,5,3,4.0,2
32657207,32655757,Yes,es,bg,164,147,155.5,17,4,3,3.5,1
32651948,39175860,No,el,el,108,173,140.5,65,4,6,5.0,2
32651615,32594173,Yes,fr,en,151,67,109.0,84,4,1,2.5,3
32651488,42178009,No,en,en,172,173,172.5,1,7,6,6.5,1
32651930,33100333,No,en,el,170,152,161.0,18,3,3,3.0,0
32757992,32669115,Yes,el,el,136,146,141.0,10,3,5,4.0,2
32655525,44607680,No,ru,ru,113,128,120.5,15,4,5,4.5,1
32655755,38790192,No,el,cs,143,118,130.5,25,8,9,8.5,1
32652886,32565325,No,bg,bg,13,13,13.0,0,2,2,2.0,0
32652956,32644494,Yes,sk,en,136,168,152.0,32,9,7,8.0,2
32652977,36581406,No,ru,ru,93,93,93.0,0,5,5,5.0,0
