YES WORD COUNT DIFFERENCES
==========================

PAIR WITH MINIMUM WORD-COUNT DIFFERENCE
---------------------------------------
id1: 32610155 | id2: 36431405 | word_count1: 137 | word_count2: 137 | word_count_difference: 0

PAIR WITH MAXIMUM WORD-COUNT DIFFERENCE
---------------------------------------
id1: 32729551 | id2: 31693759 | word_count1: 11066 | word_count2: 156 | word_count_difference: 10910

ARTICLE WITH THE FEWEST WORDS
-----------------------------
id: 34102405 | word_count: 2

ARTICLE WITH THE MOST WORDS
---------------------------
id: 32729551 | word_count: 11066

WORD-DIFFERENCE DISTRIBUTION
----------------------------
word_difference: 0 | pair_count: 3072 | percentage: 8.75%
id1: 32649020 | id2: 33312986 | word_count1: 155 | word_count2: 155 | word_count_difference: 0
id1: 32657262 | id2: 30978364 | word_count1: 152 | word_count2: 167 | word_count_difference: 15
id1: 32655598 | id2: 32583270 | word_count1: 146 | word_count2: 152 | word_count_difference: 6
id1: 32658875 | id2: 40860100 | word_count1: 168 | word_count2: 168 | word_count_difference: 0
id1: 32680285 | id2: 38232354 | word_count1: 34 | word_count2: 144 | word_count_difference: 110
id1: 33113337 | id2: 34504581 | word_count1: 152 | word_count2: 170 | word_count_difference: 18
id1: 32661375 | id2: 32752555 | word_count1: 131 | word_count2: 132 | word_count_difference: 1
id1: 32662016 | id2: 28081931 | word_count1: 141 | word_count2: 147 | word_count_difference: 6
id1: 40857402 | id2: 32654344 | word_count1: 84 | word_count2: 138 | word_count_difference: 54
id1: 32665555 | id2: 33176185 | word_count1: 145 | word_count2: 160 | word_count_difference: 15
id1: 32662133 | id2: 32795285 | word_count1: 164 | word_count2: 158 | word_count_difference: 6
id1: 32658826 | id2: 35218180 | word_count1: 144 | word_count2: 151 | word_count_difference: 7
id1: 32661069 | id2: 32534950 | word_count1: 131 | word_count2: 129 | word_count_difference: 2
id1: 32658533 | id2: 32691358 | word_count1: 89 | word_count2: 147 | word_count_difference: 58
id1: 32657364 | id2: 32545363 | word_count1: 143 | word_count2: 145 | word_count_difference: 2
id1: 32655622 | id2: 32649531 | word_count1: 155 | word_count2: 162 | word_count_difference: 7
id1: 32655621 | id2: 32654468 | word_count1: 157 | word_count2: 156 | word_count_difference: 1
id1: 32656531 | id2: 32655632 | word_count1: 152 | word_count2: 152 | word_count_difference: 0
id1: 32657272 | id2: 32654225 | word_count1: 164 | word_count2: 164 | word_count_difference: 0
id1: 32658067 | id2: 32654220 | word_count1: 100 | word_count2: 105 | word_count_difference: 5
id1: 32658821 | id2: 32663902 | word_count1: 151 | word_count2: 152 | word_count_difference: 1
id1: 32658820 | id2: 32658065 | word_count1: 128 | word_count2: 128 | word_count_difference: 0
id1: 32659185 | id2: 32657191 | word_count1: 163 | word_count2: 163 | word_count_difference: 0
id1: 32661981 | id2: 32721425 | word_count1: 185 | word_count2: 170 | word_count_difference: 15
id1: 32655380 | id2: 32679816 | word_count1: 185 | word_count2: 34 | word_count_difference: 151
id1: 32718398 | id2: 32662768 | word_count1: 152 | word_count2: 139 | word_count_difference: 13
id1: 32649612 | id2: 40857158 | word_count1: 174 | word_count2: 90 | word_count_difference: 84
id1: 32655218 | id2: 25654881 | word_count1: 170 | word_count2: 23 | word_count_difference: 147
id1: 32655383 | id2: 32684081 | word_count1: 156 | word_count2: 164 | word_count_difference: 8
id1: 32655417 | id2: 32896652 | word_count1: 33 | word_count2: 38 | word_count_difference: 5
id1: 32657255 | id2: 21335318 | word_count1: 168 | word_count2: 36 | word_count_difference: 132
id1: 32680596 | id2: 32631529 | word_count1: 38 | word_count2: 34 | word_count_difference: 4
id1: 32658624 | id2: 32672380 | word_count1: 105 | word_count2: 76 | word_count_difference: 29
id1: 32661443 | id2: 32649301 | word_count1: 134 | word_count2: 140 | word_count_difference: 6
id1: 33055089 | id2: 32607188 | word_count1: 177 | word_count2: 172 | word_count_difference: 5
id1: 32660967 | id2: 32654434 | word_count1: 163 | word_count2: 156 | word_count_difference: 7
id1: 32661356 | id2: 30557078 | word_count1: 153 | word_count2: 153 | word_count_difference: 0
id1: 32683802 | id2: 32982073 | word_count1: 129 | word_count2: 137 | word_count_difference: 8
id1: 32659210 | id2: 32660359 | word_count1: 107 | word_count2: 134 | word_count_difference: 27
id1: 32655352 | id2: 38246393 | word_count1: 166 | word_count2: 169 | word_count_difference: 3
id1: 32655370 | id2: 32713697 | word_count1: 151 | word_count2: 140 | word_count_difference: 11
id1: 32655693 | id2: 32660953 | word_count1: 87 | word_count2: 156 | word_count_difference: 69
id1: 32657288 | id2: 32509512 | word_count1: 82 | word_count2: 85 | word_count_difference: 3
id1: 32662537 | id2: 32607560 | word_count1: 166 | word_count2: 162 | word_count_difference: 4
id1: 32660728 | id2: 45772636 | word_count1: 80 | word_count2: 176 | word_count_difference: 96
id1: 32655240 | id2: 28312066 | word_count1: 120 | word_count2: 186 | word_count_difference: 66
id1: 32663752 | id2: 31809641 | word_count1: 164 | word_count2: 128 | word_count_difference: 36
id1: 32662354 | id2: 32696488 | word_count1: 178 | word_count2: 114 | word_count_difference: 64
id1: 32661559 | id2: 49294578 | word_count1: 135 | word_count2: 135 | word_count_difference: 0
id1: 32658115 | id2: 32630973 | word_count1: 146 | word_count2: 595 | word_count_difference: 449
id1: 32658144 | id2: 32776130 | word_count1: 170 | word_count2: 142 | word_count_difference: 28
id1: 32658745 | id2: 33030468 | word_count1: 170 | word_count2: 152 | word_count_difference: 18
id1: 32658148 | id2: 32668162 | word_count1: 60 | word_count2: 173 | word_count_difference: 113
id1: 32658211 | id2: 32325146 | word_count1: 169 | word_count2: 141 | word_count_difference: 28
id1: 32658825 | id2: 41983037 | word_count1: 152 | word_count2: 182 | word_count_difference: 30
id1: 32654468 | id2: 32659218 | word_count1: 156 | word_count2: 157 | word_count_difference: 1
id1: 32656604 | id2: 33023749 | word_count1: 133 | word_count2: 135 | word_count_difference: 2
id1: 32655332 | id2: 32883135 | word_count1: 157 | word_count2: 152 | word_count_difference: 5
id1: 32658849 | id2: 32500009 | word_count1: 134 | word_count2: 145 | word_count_difference: 11
id1: 32734615 | id2: 32729154 | word_count1: 141 | word_count2: 150 | word_count_difference: 9
id1: 32718743 | id2: 32761703 | word_count1: 124 | word_count2: 113 | word_count_difference: 11
id1: 32690948 | id2: 32663961 | word_count1: 123 | word_count2: 106 | word_count_difference: 17
id1: 32674930 | id2: 32685759 | word_count1: 120 | word_count2: 120 | word_count_difference: 0
id1: 32659851 | id2: 31416221 | word_count1: 56 | word_count2: 151 | word_count_difference: 95
id1: 32656572 | id2: 32649269 | word_count1: 145 | word_count2: 150 | word_count_difference: 5
id1: 32656546 | id2: 32654672 | word_count1: 136 | word_count2: 155 | word_count_difference: 19
id1: 32628268 | id2: 32577902 | word_count1: 352 | word_count2: 112 | word_count_difference: 240
id1: 32763048 | id2: 32671847 | word_count1: 136 | word_count2: 138 | word_count_difference: 2
id1: 32661423 | id2: 32634102 | word_count1: 153 | word_count2: 148 | word_count_difference: 5
id1: 32660359 | id2: 32652177 | word_count1: 134 | word_count2: 156 | word_count_difference: 22
id1: 32655716 | id2: 32713581 | word_count1: 100 | word_count2: 163 | word_count_difference: 63
id1: 32656563 | id2: 32540250 | word_count1: 143 | word_count2: 152 | word_count_difference: 9
id1: 32660876 | id2: 32709915 | word_count1: 32 | word_count2: 106 | word_count_difference: 74
id1: 32666126 | id2: 32765752 | word_count1: 147 | word_count2: 147 | word_count_difference: 0
id1: 40857477 | id2: 32138187 | word_count1: 129 | word_count2: 132 | word_count_difference: 3
id1: 32655258 | id2: 1117434 | word_count1: 145 | word_count2: 41 | word_count_difference: 104
id1: 32664902 | id2: 32763386 | word_count1: 129 | word_count2: 128 | word_count_difference: 1
id1: 32655653 | id2: 32742299 | word_count1: 45 | word_count2: 169 | word_count_difference: 124
id1: 32661403 | id2: 32661469 | word_count1: 148 | word_count2: 51 | word_count_difference: 97
id1: 32661470 | id2: 33152969 | word_count1: 148 | word_count2: 153 | word_count_difference: 5
id1: 32661873 | id2: 32722619 | word_count1: 148 | word_count2: 163 | word_count_difference: 15
id1: 32651806 | id2: 32590133 | word_count1: 140 | word_count2: 128 | word_count_difference: 12
id1: 32655309 | id2: 32582923 | word_count1: 152 | word_count2: 154 | word_count_difference: 2
id1: 32655375 | id2: 32656464 | word_count1: 147 | word_count2: 148 | word_count_difference: 1
id1: 32658086 | id2: 41286428 | word_count1: 173 | word_count2: 79 | word_count_difference: 94
id1: 32659186 | id2: 32704952 | word_count1: 102 | word_count2: 97 | word_count_difference: 5
id1: 32658971 | id2: 32983440 | word_count1: 180 | word_count2: 149 | word_count_difference: 31
id1: 40857849 | id2: 32652685 | word_count1: 149 | word_count2: 68 | word_count_difference: 81
id1: 40855000 | id2: 32726982 | word_count1: 149 | word_count2: 142 | word_count_difference: 7
id1: 32655625 | id2: 32334361 | word_count1: 172 | word_count2: 152 | word_count_difference: 20
id1: 32660276 | id2: 29962430 | word_count1: 153 | word_count2: 540 | word_count_difference: 387
id1: 32659850 | id2: 32707253 | word_count1: 56 | word_count2: 169 | word_count_difference: 113
id1: 32654405 | id2: 33883414 | word_count1: 102 | word_count2: 154 | word_count_difference: 52
id1: 32664300 | id2: 18496117 | word_count1: 57 | word_count2: 109 | word_count_difference: 52
id1: 32650594 | id2: 33774387 | word_count1: 152 | word_count2: 152 | word_count_difference: 0
id1: 32661060 | id2: 32657314 | word_count1: 126 | word_count2: 49 | word_count_difference: 77
id1: 32660222 | id2: 32773067 | word_count1: 174 | word_count2: 95 | word_count_difference: 79
id1: 32661538 | id2: 32638675 | word_count1: 151 | word_count2: 139 | word_count_difference: 12
id1: 32703807 | id2: 15506350 | word_count1: 131 | word_count2: 74 | word_count_difference: 57
id1: 32680176 | id2: 32592370 | word_count1: 56 | word_count2: 56 | word_count_difference: 0
id1: 32655321 | id2: 32546386 | word_count1: 123 | word_count2: 150 | word_count_difference: 27
id1: 32656785 | id2: 29645018 | word_count1: 153 | word_count2: 135 | word_count_difference: 18
id1: 32658153 | id2: 33885044 | word_count1: 130 | word_count2: 124 | word_count_difference: 6
id1: 32658854 | id2: 36198536 | word_count1: 123 | word_count2: 139 | word_count_difference: 16
id1: 32658127 | id2: 32737066 | word_count1: 158 | word_count2: 127 | word_count_difference: 31
id1: 33254107 | id2: 39685837 | word_count1: 144 | word_count2: 18 | word_count_difference: 126
id1: 32655248 | id2: 30977784 | word_count1: 116 | word_count2: 90 | word_count_difference: 26
id1: 32698128 | id2: 34470423 | word_count1: 139 | word_count2: 147 | word_count_difference: 8
id1: 32660883 | id2: 32654847 | word_count1: 57 | word_count2: 169 | word_count_difference: 112
id1: 32655297 | id2: 32649958 | word_count1: 155 | word_count2: 159 | word_count_difference: 4
id1: 32660727 | id2: 32675627 | word_count1: 75 | word_count2: 36 | word_count_difference: 39
id1: 32661814 | id2: 30341480 | word_count1: 153 | word_count2: 95 | word_count_difference: 58
id1: 32660326 | id2: 32611999 | word_count1: 146 | word_count2: 129 | word_count_difference: 17
id1: 40855021 | id2: 32653740 | word_count1: 163 | word_count2: 151 | word_count_difference: 12
id1: 33251792 | id2: 32669071 | word_count1: 164 | word_count2: 159 | word_count_difference: 5
id1: 32655610 | id2: 32881857 | word_count1: 166 | word_count2: 154 | word_count_difference: 12
id1: 32660812 | id2: 32914720 | word_count1: 81 | word_count2: 57 | word_count_difference: 24
id1: 32659331 | id2: 32654957 | word_count1: 138 | word_count2: 147 | word_count_difference: 9
id1: 32659849 | id2: 32503430 | word_count1: 56 | word_count2: 156 | word_count_difference: 100
id1: 32658095 | id2: 41872735 | word_count1: 105 | word_count2: 137 | word_count_difference: 32
id1: 32660458 | id2: 32533598 | word_count1: 45 | word_count2: 45 | word_count_difference: 0
id1: 32658304 | id2: 35922108 | word_count1: 45 | word_count2: 45 | word_count_difference: 0
id1: 32658080 | id2: 40853313 | word_count1: 149 | word_count2: 147 | word_count_difference: 2
id1: 32667261 | id2: 32662297 | word_count1: 143 | word_count2: 147 | word_count_difference: 4
id1: 32655259 | id2: 32680349 | word_count1: 141 | word_count2: 24 | word_count_difference: 117
id1: 32658276 | id2: 32461354 | word_count1: 165 | word_count2: 167 | word_count_difference: 2
id1: 32658526 | id2: 32656691 | word_count1: 151 | word_count2: 151 | word_count_difference: 0
id1: 32658525 | id2: 32658820 | word_count1: 128 | word_count2: 128 | word_count_difference: 0
id1: 32659215 | id2: 32665909 | word_count1: 163 | word_count2: 163 | word_count_difference: 0
id1: 32659214 | id2: 32659283 | word_count1: 159 | word_count2: 158 | word_count_difference: 1
id1: 32669815 | id2: 32753506 | word_count1: 154 | word_count2: 154 | word_count_difference: 0
id1: 32655659 | id2: 35571847 | word_count1: 161 | word_count2: 178 | word_count_difference: 17
id1: 32655234 | id2: 32647030 | word_count1: 161 | word_count2: 167 | word_count_difference: 6
id1: 32655624 | id2: 32656673 | word_count1: 100 | word_count2: 100 | word_count_difference: 0
id1: 32655629 | id2: 38358564 | word_count1: 153 | word_count2: 126 | word_count_difference: 27
id1: 32655623 | id2: 32656444 | word_count1: 151 | word_count2: 151 | word_count_difference: 0
id1: 32661238 | id2: 32586273 | word_count1: 156 | word_count2: 93 | word_count_difference: 63
id1: 32662164 | id2: 32648988 | word_count1: 86 | word_count2: 153 | word_count_difference: 67
id1: 32656532 | id2: 32658175 | word_count1: 128 | word_count2: 128 | word_count_difference: 0
id1: 32662138 | id2: 32651826 | word_count1: 156 | word_count2: 156 | word_count_difference: 0
id1: 32657274 | id2: 32653917 | word_count1: 163 | word_count2: 162 | word_count_difference: 1
id1: 32657484 | id2: 32420459 | word_count1: 115 | word_count2: 142 | word_count_difference: 27
id1: 32658068 | id2: 32661472 | word_count1: 159 | word_count2: 158 | word_count_difference: 1
id1: 32655310 | id2: 32658657 | word_count1: 156 | word_count2: 155 | word_count_difference: 1
id1: 32658551 | id2: 32687733 | word_count1: 130 | word_count2: 162 | word_count_difference: 32
id1: 32660520 | id2: 31922185 | word_count1: 56 | word_count2: 175 | word_count_difference: 119
id1: 32659184 | id2: 6661998 | word_count1: 150 | word_count2: 87 | word_count_difference: 63
id1: 32707206 | id2: 32586771 | word_count1: 96 | word_count2: 175 | word_count_difference: 79
id1: 40857476 | id2: 32671026 | word_count1: 129 | word_count2: 117 | word_count_difference: 12
id1: 32658943 | id2: 33186711 | word_count1: 167 | word_count2: 160 | word_count_difference: 7
id1: 32656717 | id2: 32418162 | word_count1: 171 | word_count2: 156 | word_count_difference: 15
id1: 32657285 | id2: 32940052 | word_count1: 158 | word_count2: 145 | word_count_difference: 13
id1: 32656539 | id2: 33296440 | word_count1: 100 | word_count2: 150 | word_count_difference: 50
id1: 32655384 | id2: 32407730 | word_count1: 153 | word_count2: 150 | word_count_difference: 3
id1: 32663819 | id2: 32667939 | word_count1: 147 | word_count2: 147 | word_count_difference: 0
id1: 32659345 | id2: 32605979 | word_count1: 160 | word_count2: 161 | word_count_difference: 1
id1: 32655264 | id2: 21303626 | word_count1: 150 | word_count2: 93 | word_count_difference: 57
id1: 32665397 | id2: 40857405 | word_count1: 136 | word_count2: 67 | word_count_difference: 69
id1: 33415792 | id2: 32732761 | word_count1: 173 | word_count2: 146 | word_count_difference: 27
id1: 32655260 | id2: 32542506 | word_count1: 180 | word_count2: 182 | word_count_difference: 2
id1: 32655316 | id2: 10687899 | word_count1: 162 | word_count2: 62 | word_count_difference: 100
id1: 32661571 | id2: 32739469 | word_count1: 138 | word_count2: 108 | word_count_difference: 30
id1: 32656597 | id2: 29057136 | word_count1: 158 | word_count2: 337 | word_count_difference: 179
id1: 32655655 | id2: 32668699 | word_count1: 154 | word_count2: 149 | word_count_difference: 5
id1: 32655363 | id2: 32660249 | word_count1: 106 | word_count2: 144 | word_count_difference: 38
id1: 32657479 | id2: 33545444 | word_count1: 124 | word_count2: 149 | word_count_difference: 25
id1: 32656538 | id2: 32718474 | word_count1: 140 | word_count2: 140 | word_count_difference: 0
id1: 32656824 | id2: 32756432 | word_count1: 346 | word_count2: 160 | word_count_difference: 186
id1: 32662791 | id2: 41451058 | word_count1: 160 | word_count2: 137 | word_count_difference: 23
id1: 32656771 | id2: 32108773 | word_count1: 145 | word_count2: 145 | word_count_difference: 0
id1: 32658255 | id2: 32657222 | word_count1: 166 | word_count2: 138 | word_count_difference: 28
id1: 32655300 | id2: 28874473 | word_count1: 142 | word_count2: 163 | word_count_difference: 21
id1: 32703806 | id2: 34021385 | word_count1: 129 | word_count2: 135 | word_count_difference: 6
id1: 32680388 | id2: 33099406 | word_count1: 22 | word_count2: 124 | word_count_difference: 102
id1: 32658116 | id2: 32654663 | word_count1: 152 | word_count2: 143 | word_count_difference: 9
